class,rank,status,bib,country,name,time_seconds,confidence,source_file
M18,1,OK,,POL,Tomasz Rzenca,723,high,2025/Sprint.xml
M18,2,OK,,FIN,Rasmus Toyryla,763,high,2025/Sprint.xml
M18,3,OK,,NOR,Magnus Sigurdsson,772,high,2025/Sprint.xml
M18,3,OK,,CZE,Vladimir Srb,772,high,2025/Sprint.xml
M18,5,OK,,SVK,Matej Balogh,778,high,2025/Sprint.xml
M18,6,OK,,HUN,Mihaly Csoboth,779,high,2025/Sprint.xml
M18,7,OK,,EST,Partel Kulvik,782,high,2025/Sprint.xml
M18,8,OK,,POR,Tiago Oliveira,785,high,2025/Sprint.xml
M18,9,OK,,ROU,Vlad Percec,789,high,2025/Sprint.xml
M18,10,OK,,FIN,Vilho Hietala,799,high,2025/Sprint.xml
M18,11,OK,,POL,Stanislaw Drapella,802,high,2025/Sprint.xml
M18,12,OK,,SUI,Lukas Matthaeus,803,high,2025/Sprint.xml
M18,13,OK,,POL,Antoni Trzeciak,804,high,2025/Sprint.xml
M18,13,OK,,CZE,Jan Vanicek,804,high,2025/Sprint.xml
M18,15,OK,,SUI,Liam Malnati,806,high,2025/Sprint.xml
M18,16,OK,,FIN,Aapo Virkajarvi,807,high,2025/Sprint.xml
M18,17,OK,,CZE,Martin Bulicka,809,high,2025/Sprint.xml
M18,18,OK,,ESP,Jorge Perez Gonzalez,810,high,2025/Sprint.xml
M18,19,OK,,FRA,Lucas Verjux,812,high,2025/Sprint.xml
M18,19,OK,,NOR,Mathias Reinertsen Leroyer,812,high,2025/Sprint.xml
M18,21,OK,,HUN,Marton Hegedus,814,high,2025/Sprint.xml
M18,22,OK,,SVK,David Cisar,815,high,2025/Sprint.xml
M18,23,OK,,SUI,Lavio Mueller,822,high,2025/Sprint.xml
M18,23,OK,,ESP,Aratz Beobide,822,high,2025/Sprint.xml
M18,25,OK,,FRA,Simon Calandry,824,high,2025/Sprint.xml
M18,26,OK,,SWE,Gustav Netz,827,high,2025/Sprint.xml
M18,26,OK,,GBR,Tommy Rollins,827,high,2025/Sprint.xml
M18,28,OK,,GBR,Finn Selmer Duguid,828,high,2025/Sprint.xml
M18,28,OK,,DEN,Rasmus Edvardsen,828,high,2025/Sprint.xml
M18,30,OK,,ESP,Mateo Puertas,829,high,2025/Sprint.xml
M18,31,OK,,CZE,Ctibor Podrabsky,831,high,2025/Sprint.xml
M18,32,OK,,SWE,Ted Lagerstrom,832,high,2025/Sprint.xml
M18,33,OK,,CRO,Luka Gojmerac,833,high,2025/Sprint.xml
M18,34,OK,,IRL,Aidan McKenna,834,high,2025/Sprint.xml
M18,35,OK,,ITA,Marco Gianelle,838,high,2025/Sprint.xml
M18,36,OK,,NOR,Syver Strand Gulbrandsen,839,high,2025/Sprint.xml
M18,36,OK,,UKR,Volodymyr Horashko,839,high,2025/Sprint.xml
M18,38,OK,,SUI,Andri Gujan,843,high,2025/Sprint.xml
M18,39,OK,,HUN,Mark Levente Bujdoso,844,high,2025/Sprint.xml
